apple,microsoft
0.244286,24.66
0.254286,24.844999
0.259821,24.365
0.2675,25.08
0.253393,23.725
0.257321,23.965
0.258036,23.9
0.262679,23.915001
0.256429,23.43
0.259821,23.940001
0.254643,23.4
0.258929,23.65
0.254821,23.275
0.257321,23.205
0.260893,23.625
0.263393,24.620001
0.269107,24.82
0.265179,24.77
0.264643,24.290001
0.265357,24.440001
0.262143,23.540001
0.267679,24.07
0.260179,23.9
0.265357,23.74
0.268036,24.02
0.263214,23.58
0.260893,23.07
0.260357,23.17
0.258393,22.950001
0.259107,23.309999
0.256429,23.059999
0.253036,22.809999
0.258393,23.719999
0.262143,24.68
0.265893,24.52
0.267857,25.889999
0.269107,25.98
0.266607,26.02
0.269464,26.75
0.261964,25.549999
0.257321,25.6
0.259821,25.459999
0.255714,24.940001
0.257143,24.67
0.255893,24.25
0.253571,24.459999
0.256429,25.1
0.26,25.99
0.259286,25.76
0.265179,26.23
0.259107,25.309999
0.259286,25.610001
0.253571,24.709999
0.250893,24.889999
0.244821,24.27
0.242679,24.68
0.231964,25.6
0.235714,24.77
0.234464,25.610001
0.235357,25.059999
0.241607,25.75
0.241429,25.48
0.240357,25.33
0.240714,25.389999
0.249643,25.950001
0.24875,25.73
0.254464,25.540001
0.258214,25.65
0.26375,26.25
0.287857,25.860001
0.309464,26.110001
0.316071,25.75
0.327321,25.9
0.324107,26.15
0.329107,26.040001
0.33625,26.08
0.332143,25.85
0.331964,25.879999
0.330893,25.4
0.323214,24.860001
0.317679,24.629999
0.319464,24.200001
0.325179,24.200001
0.320714,24.25
0.330357,24.780001
0.326607,24.469999
0.323571,24.73
0.323214,24.98
0.311429,24.75
0.308929,24.99
0.311607,24.469999
0.316786,24.440001
0.3025,23.719999
0.301607,23.940001
0.30625,24.67
0.313393,24.969999
0.316964,25.200001
0.314286,24.799999
0.32875,25.639999
0.329464,25.98
0.345714,26.09
0.345536,26.34
0.344643,26.139999
0.347679,25.65
0.336786,25.639999
0.333929,25.389999
0.344643,25.950001
0.333571,25.940001
0.336964,25.59
0.339821,26.5
0.339286,26.690001
0.344107,27.02
0.348571,27.26
0.360893,27.559999
0.355,27.25
0.351071,26.950001
0.357321,27.629999
0.3575,27.469999
0.356607,27.559999
0.360536,27.139999
0.373214,27.110001
0.369464,26.870001
0.372679,26.280001
0.374107,26.42
0.375714,26.780001
0.364464,26.280001
0.383929,26.940001
0.374821,26.879999
0.370893,26.459999
0.370357,26.6
0.375,26.33
0.366607,26.15
0.38125,26.309999
0.358214,25.540001
0.352321,25.719999
0.359107,25.879999
0.353929,25.610001
0.352857,25.709999
0.354643,25.790001
0.360893,25.66
0.3575,25.610001
0.354643,25.559999
0.36375,25.85
0.360357,26.299999
0.375536,26.65
0.389464,26.780001
0.371071,26.309999
0.370536,26.309999
0.373393,26.51
0.380893,26.5
0.396429,26.459999
0.404643,26.700001
0.407143,27.42
0.413571,28.1
0.405893,28.23
0.401429,28.389999
0.402321,28.65
0.397321,28.030001
0.397321,27.66
0.401964,27.48
0.407321,28.370001
0.396607,28.41
0.399464,28.76
0.394643,28.49
0.408571,29.76
0.396071,29.389999
0.393214,29.120001
0.396607,29.610001
0.381071,28.469999
0.3625,28.27
0.38375,28.41
0.376607,28.59
0.369821,28.030001
0.371429,28.450001
0.374821,29.16
0.386964,29.15
0.39375,29.01
0.415179,29.360001
0.416071,29.219999
0.419643,28.91
0.42375,28.98
0.434286,28.66
0.44375,29.200001
0.425,28.91
0.4175,29.280001
0.403571,28.950001
0.41625,29.35
0.409643,29.030001
0.405893,28.719999
0.402857,27.27
0.40625,26.91
0.402857,27.09
0.419821,27.16
0.428393,27.01
0.416071,26.370001
0.407679,26.35
0.411964,26.59
0.4075,26.15
0.409107,26.26
0.414107,26.379999
0.400893,26.120001
0.391071,26.01
0.383571,25.85
0.394107,25.860001
0.401429,25.700001
0.38125,25.389999
0.37875,25.33
0.367143,25.290001
0.358929,25.17
0.363214,25.33
0.366071,25.33
0.379107,25.870001
0.373036,25.610001
0.371071,25.5
0.375714,25.9
0.385714,25.950001
0.384643,25.82
0.373929,25.719999
0.373214,25.959999
0.371071,26.120001
0.378036,26.440001
0.365179,26.450001
0.361607,26.59
0.380714,26.690001
0.38375,27.049999
0.360536,26.83
0.358571,27.040001
0.355357,27.1
0.360536,27.49
0.350893,27.16
0.355714,27.17
0.352143,27.139999
0.363393,27.049999
0.373393,27.209999
0.378214,27.41
0.38125,27.42
0.384821,27.58
0.3825,27.73
0.397321,28.190001
0.394643,28.17
0.407857,28.389999
0.414821,28.030001
0.415179,27.67
0.441071,27.549999
0.435714,27.52
0.409107,27.549999
0.40875,27.709999
0.404821,27.98
0.405357,28.129999
0.402857,28.360001
0.400357,28.280001
0.401071,28.49
0.411429,28.639999
0.407857,28.299999
0.404107,27.809999
0.404464,27.84
0.401071,27.610001
0.398214,27.4
0.392857,27.219999
0.389643,27.059999
0.400893,27.030001
0.403929,27.190001
0.403929,26.870001
0.412321,26.969999
0.421607,27.09
0.425893,26.98
0.4125,26.719999
0.413929,26.9
0.416607,26.92
0.401786,26.66
0.398929,26.73
0.395357,26.610001
0.397857,26.9
0.408571,26.59
0.41,26.469999
0.430357,26.629999
0.428571,26.610001
0.421429,26.35
0.427321,26.33
0.445536,26.23
0.475357,26.309999
0.4625,25.799999
0.482857,25.65
0.486964,25.18
0.487857,25.379999
0.482679,25.299999
0.474107,25.26
0.463571,25.25
0.463214,24.959999
0.456429,24.77
0.453036,24.48
0.462143,24.65
0.45125,24.379999
0.466786,24.6
0.482143,25.110001
0.48875,25.25
0.495357,25.209999
0.498571,25.200001
0.480179,24.950001
0.495536,25.48
0.490714,25.809999
0.494821,25.77
0.493036,25.74
0.497857,25.82
0.491071,25.48
0.499643,25.68
0.4775,25.389999
0.514643,25.530001
0.520536,25.33
0.502143,25.08
0.50375,25.65
0.492857,25.360001
0.492143,25.51
0.494643,27.4
0.4925,27.450001
0.486429,27.16
0.478929,27.01
0.472321,26.51
0.476964,26.59
0.464286,26.190001
0.46375,26.35
0.467857,26.32
0.471429,26.16
0.474107,26.030001
0.469107,25.629999
0.471429,26.09
0.478393,25.870001
0.483929,25.82
0.486607,26.0
0.476786,25.469999
0.481607,25.700001
0.489286,26.030001
0.475536,25.75
0.480357,25.969999
0.487321,26.049999
0.491071,25.709999
0.505893,25.99
0.508214,26.16
0.501429,26.139999
0.49625,26.129999
0.500536,26.120001
0.512857,26.049999
0.51,26.030001
0.518571,26.02
0.535536,26.280001
0.537321,26.4
0.539286,26.379999
0.547321,26.549999
0.545357,26.99
0.5475,27.34
0.581429,27.309999
0.583214,27.77
0.591429,28.219999
0.576786,28.15
0.589286,28.200001
0.598393,28.48
0.590536,28.48
0.610357,28.6
0.572679,28.18
0.581429,28.57
0.573214,28.700001
0.544286,28.620001
0.558393,28.32
0.550893,27.67
0.538036,27.879999
0.540536,27.780001
0.536071,27.67
0.522321,27.91
0.515357,27.4
0.583214,28.049999
0.585714,28.18
0.571607,27.620001
0.570536,28.0
0.578929,29.889999
0.558036,29.07
0.563036,28.379999
0.550893,28.360001
0.567857,28.700001
0.576964,28.34
0.579821,28.780001
0.583036,28.450001
0.556786,28.27
0.561607,28.379999
0.556964,28.01
0.568036,28.16
0.551786,27.379999
0.533036,27.26
0.542679,27.299999
0.555357,27.389999
0.54375,27.23
0.546429,27.01
0.553571,27.030001
0.546071,27.219999
0.544821,26.93
0.562679,27.35
0.548393,27.129999
0.551071,27.27
0.558214,27.4
0.569107,27.209999
0.59,27.459999
0.619286,27.5
0.607143,27.299999
0.608393,27.290001
0.6125,27.23
0.633929,27.4
0.625179,27.459999
0.632143,27.290001
0.6375,27.299999
0.644643,27.299999
0.636786,27.34
0.640714,27.530001
0.629286,27.370001
0.631429,27.360001
0.628571,27.219999
0.652679,27.389999
0.658571,27.440001
0.674107,27.450001
0.680357,27.280001
0.661429,27.190001
0.66875,27.389999
0.659821,27.17
0.668929,27.209999
0.677321,27.26
0.696429,27.59
0.698571,27.82
0.699643,28.440001
0.688571,28.15
0.705357,28.389999
0.723929,28.540001
0.706429,28.1
0.692857,28.200001
0.6875,27.83
0.694107,28.190001
0.77125,28.040001
0.801429,27.969999
0.798214,28.07
0.858929,28.530001
0.8425,28.219999
0.847857,28.809999
0.848929,28.299999
0.842857,27.67
0.847321,27.709999
0.86625,27.860001
0.8925,28.110001
0.925714,28.120001
0.9375,28.16
0.935714,28.26
0.970893,28.65
0.982679,28.379999
0.979643,29.209999
0.969107,29.18
0.968393,29.43
0.963393,29.92
0.98125,29.889999
0.982321,30.16
0.985714,27.34
0.985,27.33
0.985536,27.25
0.969643,27.129999
0.990893,27.030001
1.103571,26.75
1.1125,26.52
1.101607,26.620001
1.166964,26.559999
1.23125,26.639999
1.228393,26.75
1.210536,26.950001
1.180893,27.27
1.152321,27.16
1.147321,27.1
1.177321,27.26
1.126429,27.01
1.121607,27.129999
1.16125,27.08
1.171786,27.1
1.167857,27.049999
1.165,27.219999
1.18125,27.15
1.193571,27.0
1.169107,27.01
1.135,27.0
1.136786,26.84
1.138393,26.870001
1.157143,27.01
1.130357,26.85
1.139464,26.85
1.157321,26.889999
1.15875,26.75
1.156786,26.799999
1.139107,26.870001
1.151071,26.84
1.154821,26.85
1.160714,26.82
1.246964,26.6
1.21875,26.690001
1.16875,26.77
1.31625,26.68
1.254464,26.4
1.247321,26.030001
1.25875,26.209999
1.24375,25.84
1.273393,25.950001
1.2675,25.76
1.274464,25.76
1.2975,26.07
1.288571,25.950001
1.296786,26.540001
1.331786,26.35
1.375893,26.25
1.391964,26.42
1.4125,26.370001
1.390536,26.17
1.409464,26.27
1.411964,26.190001
1.447143,26.25
1.405714,26.1
1.426071,26.030001
1.477321,25.93
1.5475,26.0
1.574107,25.870001
1.61875,25.709999
1.566786,25.639999
1.541071,25.25
1.548571,25.24
1.58,25.18
1.600357,25.33
1.595714,25.219999
1.606786,25.190001
1.580357,25.190001
1.584643,25.299999
1.527143,25.209999
1.528571,25.17
1.496429,25.4
1.415714,25.389999
1.411786,25.43
1.436071,25.450001
1.447143,25.08
1.451429,25.1
1.471786,24.82
1.483214,24.639999
1.5475,24.530001
1.546071,24.35
1.561071,24.190001
1.516071,23.99
1.5325,24.24
1.526786,24.4
1.52,24.139999
1.5025,24.040001
1.516071,24.25
1.503214,24.24
1.463929,24.110001
1.472143,24.219999
1.514286,24.469999
1.511786,24.66
1.560714,25.07
1.576786,25.030001
1.5175,24.92
1.533929,25.23
1.386071,25.01
1.307857,24.58
1.25,24.450001
1.307143,24.709999
1.345,24.66
1.3,24.48
1.315714,25.049999
1.303214,25.07
1.313571,24.950001
1.281786,24.66
1.296071,24.82
1.291071,24.879999
1.293214,25.23
1.3,25.129999
1.289643,25.34
1.330357,25.200001
1.3175,25.33
1.331429,25.23
1.3125,25.040001
1.257143,24.889999
1.265,24.84
1.221429,25.030001
1.234286,25.23
1.255,25.309999
1.266071,25.5
1.277857,25.75
1.330357,25.879999
1.351786,25.74
1.408929,25.799999
1.410714,25.68
1.426429,25.75
1.451429,25.83
1.452143,25.99
1.424643,25.73
1.430357,25.709999
1.362857,25.700001
1.368929,25.379999
1.342857,25.33
1.308214,25.549999
1.321429,25.4
1.335714,25.49
1.281786,25.360001
1.282857,25.309999
1.316786,25.4
1.328214,25.219999
1.373929,25.27
1.351786,24.98
1.347143,25.08
1.366429,25.110001
1.386786,25.17
1.396071,25.219999
1.315714,25.07
1.338929,25.09
1.329643,25.219999
1.3075,25.059999
1.315357,24.85
1.305357,24.66
1.346786,24.969999
1.314643,24.58
1.3525,24.639999
1.370357,25.15
1.365357,25.24
1.3675,25.530001
1.456786,25.790001
1.463214,26.040001
1.478929,25.709999
1.482857,25.790001
1.530714,26.0
1.560714,26.299999
1.551429,25.99
1.571071,25.690001
1.571786,25.719999
1.565357,25.610001
1.566071,25.75
1.555714,25.780001
1.520357,25.809999
1.531786,25.9
1.5425,26.76
1.531786,27.16
1.5175,27.290001
1.535714,27.799999
1.533214,27.219999
1.571429,27.41
1.549643,26.98
1.552143,27.08
1.66,26.98
1.6925,27.030001
1.657143,26.82
1.675357,26.889999
1.652857,26.85
1.648214,26.790001
1.6375,26.84
1.628571,26.84
1.647143,26.9
1.647143,27.059999
1.616786,26.809999
1.6425,27.059999
1.673571,27.17
1.678571,27.379999
1.653571,27.209999
1.667857,27.059999
1.751786,26.940001
1.7625,26.799999
1.788214,26.620001
1.825,26.620001
1.822143,26.540001
1.823571,26.52
1.785714,26.370001
1.793929,26.34
1.823214,26.09
1.8925,26.07
1.891429,25.799999
1.852857,25.49
1.860714,25.309999
1.929643,25.4
1.925714,25.370001
1.895357,25.389999
1.829643,25.610001
1.868929,25.91
1.934286,25.709999
1.9625,25.360001
1.940357,25.040001
1.9,24.66
1.847143,24.77
1.848571,24.67
1.829643,24.51
1.7375,24.49
1.765714,24.309999
1.929643,24.709999
1.927857,24.68
1.901786,24.49
1.859643,24.559999
1.945357,25.049999
2.03,24.91
1.973214,24.889999
2.014286,24.950001
2.01,24.969999
2.035357,25.219999
2.001429,25.1
1.971429,25.610001
2.044286,25.610001
2.061429,25.93
2.152143,26.6
2.155357,26.530001
2.173214,26.719999
2.141071,26.940001
2.142857,26.98
2.165714,26.940001
2.197857,27.15
2.197857,27.360001
2.2,27.33
2.255357,27.48
2.3425,27.85
2.3325,28.120001
2.315,28.07
2.315714,28.059999
2.388571,27.92
2.416429,27.799999
2.525714,27.790001
2.499643,27.790001
2.443929,27.68
2.4625,27.73
2.581071,27.82
2.569643,27.93
2.640357,27.9
2.651071,27.67
2.614286,27.709999
2.650357,27.709999
2.673929,27.700001
2.673214,27.290001
2.590357,27.0
2.595714,27.08
2.576429,26.879999
2.539643,26.82
2.558214,26.76
2.592857,26.870001
2.639643,26.709999
2.648929,26.52
2.642857,26.68
2.659643,26.51
2.635,26.41
2.5325,26.15
2.585,26.25
2.683214,26.77
2.6725,26.959999
2.6875,26.889999
2.740357,26.93
2.723214,26.65
2.994286,27.01
3.034643,27.25
3.035357,27.030001
3.060714,26.9
2.967143,26.74
2.901786,26.870001
2.831429,27.01
2.717857,26.41
2.812857,26.34
2.763929,26.41
2.661786,26.559999
2.605357,27.23
2.541786,27.82
2.696429,27.91
2.676786,27.959999
2.682143,27.969999
2.58,27.48
2.572143,27.51
2.438214,26.950001
2.446071,27.01
2.467857,26.959999
2.327857,26.620001
2.379643,26.629999
2.325,26.41
2.398571,26.6
2.496786,26.85
2.510714,26.67
2.521071,26.719999
2.464286,26.530001
2.563929,26.73
2.576429,26.59
2.571071,26.75
2.556429,26.950001
2.458571,26.98
2.463929,27.02
2.478571,26.809999
2.4175,26.92
2.348571,26.9
2.3675,26.99
2.356429,27.27
2.2875,27.059999
2.323214,27.18
2.348929,27.040001
2.418214,27.200001
2.3875,27.34
2.3125,27.35
2.329286,27.700001
2.2075,27.74
2.22,27.08
2.207857,27.08
2.151786,26.709999
2.155357,27.01
2.129643,27.01
2.111786,26.950001
2.243571,27.030001
2.258929,27.299999
2.273929,27.67
2.217857,27.6
2.311071,27.879999
2.439286,27.66
2.533214,27.610001
2.510357,27.23
2.463929,27.290001
2.428929,27.1
2.369286,27.08
2.375357,27.030001
2.322857,26.940001
2.386429,27.110001
2.4825,27.049999
2.435357,27.049999
2.3875,27.07
2.355714,27.09
2.380357,27.08
2.418929,26.969999
2.477857,24.23
2.5275,24.32
2.505357,24.49
2.565357,23.99
2.543571,23.35
2.566429,23.66
2.606786,23.85
2.565,23.75
2.546071,23.67
2.528214,23.709999
2.423214,23.139999
2.406071,23.1
2.432143,23.16
2.311071,22.889999
2.345714,22.84
2.259286,22.790001
2.281071,22.48
2.316429,23.110001
2.249643,22.99
2.295,23.57
2.296786,23.77
2.260357,23.549999
2.205714,23.26
2.1375,22.74
2.249643,22.870001
2.183929,22.719999
2.150714,22.549999
2.146429,22.15
2.087143,22.030001
2.185,22.15
2.121429,21.959999
2.0575,21.73
2.081429,21.59
2.046429,22.01
2.105714,21.969999
2.065357,22.139999
2.0575,22.540001
2.062143,22.610001
2.078571,23.059999
2.132857,22.85
2.113214,22.65
2.110357,22.889999
2.046071,22.959999
2.027143,23.32
2.056786,23.540001
2.054286,23.530001
2.041071,23.48
2.038929,23.450001
1.981429,23.389999
1.989286,23.43
1.968214,23.370001
1.970357,22.790001
1.858214,22.370001
1.875,22.280001
1.8475,22.290001
1.898571,22.59
1.891429,22.82
2.177143,23.440001
2.136429,24.08
2.187857,24.01
2.206429,24.0
2.214286,24.120001
2.303571,24.58
2.283571,24.08
2.386786,24.07
2.400714,24.02
2.416071,24.120001
2.425357,24.190001
2.394643,24.4
2.418571,24.280001
2.396071,24.389999
2.336786,24.49
2.258929,24.370001
2.258214,24.43
2.2875,24.52
2.333571,24.549999
2.396429,24.610001
2.428571,24.700001
2.418214,25.049999
2.403571,25.66
2.381429,26.01
2.428571,25.65
2.424643,25.82
2.405,25.709999
2.446429,25.84
2.3925,25.92
2.405,25.85
2.402857,25.870001
2.445714,25.889999
2.463214,25.690001
2.538571,25.51
2.521429,25.48
2.620357,25.530001
2.586786,25.43
2.600357,25.9
2.601786,25.82
2.632857,25.99
2.664286,26.58
2.635714,26.74
2.646429,26.74
2.656429,27.01
2.6875,27.24
2.653571,26.83
2.636071,26.809999
2.720714,26.91
2.756071,27.18
2.750714,27.469999
2.753929,27.35
2.682143,27.32
2.658929,27.370001
2.646429,27.389999
2.661786,27.92
2.657857,27.76
2.635714,27.799999
2.662143,27.690001
2.622143,27.459999
2.628929,27.58
2.701071,28.34
2.685357,28.48
2.68,28.24
2.669643,28.5
2.830714,28.35
2.820357,28.48
2.856786,28.299999
2.900357,28.43
2.905357,28.280001
2.925,28.33
2.919643,28.49
2.856786,28.35
2.908929,28.66
2.896429,28.780001
2.818571,28.709999
2.834286,28.85
2.819643,28.77
2.873214,28.860001
2.857857,28.780001
2.960714,29.110001
2.983929,29.17
2.972143,29.190001
3.028571,29.280001
3.0375,29.129999
3.031071,29.139999
3.040714,29.309999
3.05,29.52
3.122143,29.91
3.178214,29.969999
3.1975,29.66
3.303929,29.690001
3.227143,29.34
3.321429,29.440001
3.293214,29.42
3.278571,29.23
3.281429,29.23
3.273214,29.360001
3.237143,29.1
3.215357,28.959999
3.115357,28.82
3.175,29.190001
3.164643,29.559999
3.141071,29.6
3.180357,29.540001
3.179286,30.139999
3.129643,30.190001
3.026071,29.709999
3.088214,29.99
3.025,30.129999
2.980714,29.83
2.933929,29.530001
2.791071,29.99
2.865,29.860001
2.998214,29.860001
3.081786,29.91
3.001786,29.700001
3.063214,29.629999
3.07,29.65
3.0875,30.0
3.383929,29.799999
3.426429,29.76
3.378214,30.65
3.417143,31.26
3.484286,31.26
3.289286,31.15
3.165357,30.73
3.183571,31.059999
3.061786,30.629999
3.095714,30.780001
3.111071,31.08
3.111071,31.219999
3.082143,30.65
3.086786,30.57
3.030714,30.41
3.079643,30.84
3.004286,30.82
3.010714,29.969999
3.016071,29.59
3.017143,29.639999
3.051071,29.24
3.067143,29.35
3.015357,28.889999
3.041429,29.040001
3.0225,29.17
3.051429,29.58
3.044643,28.91
3.023214,28.629999
3.070714,28.75
3.242857,29.309999
3.184286,29.219999
3.208571,28.959999
3.082143,28.709999
2.964286,27.950001
3.001071,27.82
3.098929,28.02
3.0675,27.49
3.135714,27.799999
3.144643,27.76
3.163929,27.719999
3.171429,27.42
3.145357,27.18
3.193214,27.25
3.164286,26.82
3.212857,27.32
3.197857,27.35
3.222857,27.34
3.2625,27.93
3.285357,27.9
3.3475,28.52
3.333929,28.219999
3.356786,27.940001
3.418214,28.040001
3.388571,27.58
3.363929,27.84
3.367143,27.75
3.362143,27.889999
3.362143,27.860001
3.390714,28.01
3.361429,28.32
3.400357,28.58
3.345357,28.5
3.353571,28.299999
3.287143,28.059999
3.246429,28.43
3.234643,28.6
3.285714,28.629999
3.22,28.610001
3.221071,28.34
3.246071,28.98
3.271071,28.959999
3.355714,28.790001
3.365357,28.860001
3.627857,29.09
3.506429,30.17
3.574643,30.129999
3.556786,29.940001
3.558929,30.389999
3.5975,30.6
3.6,30.68
3.61,30.52
3.695357,30.68
3.746786,30.700001
3.808214,30.68
3.847857,30.57
3.915,30.84
3.913214,30.9
3.876071,31.0
3.826786,31.030001
3.936786,30.969999
3.939643,30.73
4.0175,30.9
4.072143,30.84
4.028929,30.540001
4.0,30.280001
4.0875,30.49
4.082143,30.549999
4.288214,31.120001
4.325,30.790001
4.236786,30.42
4.336071,30.620001
4.367857,30.370001
4.463929,30.02
4.493571,29.58
4.5,29.940001
4.2625,29.959999
4.326786,29.969999
4.185714,30.35
4.307857,30.860001
4.402857,30.690001
4.453214,30.48
4.423929,30.440001
4.346429,29.98
4.423214,30.0
4.435357,29.469999
4.427857,29.549999
4.3075,29.360001
4.37,29.860001
4.356071,29.870001
4.323214,29.67
4.357143,29.790001
4.6,30.049999
4.754643,29.91
4.727857,29.860001
4.602857,29.700001
4.716786,29.24
4.780357,29.559999
4.8225,29.940001
4.9425,29.76
4.939286,30.02
4.935357,30.51
5.010714,31.049999
5.058929,31.15
5.118214,31.360001
4.96,31.01
4.905357,30.99
5.211071,30.24
5.221071,29.93
5.154643,29.41
5.106071,29.709999
4.772857,28.950001
4.880357,29.190001
4.830714,29.450001
4.746429,29.049999
4.819286,29.33
4.884286,29.719999
4.6825,29.639999
4.397143,28.9
4.582857,28.940001
4.581786,28.77
4.383571,28.24
4.178929,27.879999
4.3575,28.09
4.427143,28.18
4.364643,28.1
4.686429,28.27
4.753214,28.280001
4.661786,28.209999
4.763929,28.610001
4.678214,28.299999
4.638571,28.129999
4.738214,28.42
4.981786,28.700001
4.997857,28.5
5.1775,28.65
4.841429,28.559999
4.714643,28.620001
4.8925,28.67
4.925,28.629999
4.856786,28.809999
4.958214,29.120001
4.8775,28.98
4.963929,28.790001
4.966429,28.700001
5.107857,28.870001
5.005357,28.48
5.040714,28.690001
5.240357,28.809999
5.244286,29.139999
5.516786,29.68
5.491786,29.700001
5.48,29.49
5.5225,29.459999
5.591071,29.700001
5.635,29.709999
5.642857,29.559999
5.656071,29.889999
5.838929,29.66
6.078571,30.030001
5.983929,30.040001
6.053214,30.299999
5.821786,30.030001
5.999286,30.1
5.912143,30.24
6.1675,30.75
6.125,31.219999
6.222857,31.09
6.083929,30.120001
6.734286,30.709999
6.636071,30.85
6.6025,31.57
6.6175,36.009998
6.623214,34.849998
6.649286,34.369999
6.701071,35.52
6.735714,36.529999
6.7575,37.220001
6.6175,36.759998
6.680357,36.59
6.8075,36.040001
6.666786,35.599998
6.1125,34.18
5.902857,33.32
5.744643,33.540001
6.327143,34.619999
5.9425,33.759998
5.903571,33.860001
5.932143,33.959999
5.916786,34.23
5.922857,34.400002
6.142857,34.360001
6.199643,34.09
6.257857,33.27
6.315,33.380001
6.408214,33.580002
6.690714,33.919998
6.495,33.5
6.326786,32.740002
6.531786,33.139999
6.649643,34.259998
6.805,34.610001
6.913929,34.639999
6.955357,34.73
6.908571,34.610001
6.7925,34.48
6.798929,35.049999
6.811429,35.029999
6.661429,34.639999
6.535,34.689999
6.6225,35.290001
6.79,35.900002
6.965357,36.130001
7.1075,36.41
7.105357,36.349998
7.163929,36.099998
7.125,35.900002
7.116786,35.790001
6.978929,35.220001
6.8375,35.189999
6.473214,34.549999
6.433571,34.709999
6.117857,33.360001
6.342143,34.349998
6.285714,34.139999
6.34,34.459999
6.347143,34.029999
5.901071,33.419998
5.768214,33.540001
5.775357,33.16
5.287857,31.540001
4.863929,31.48
4.999643,32.349998
4.963929,34.900002
4.577143,33.02
4.683929,32.849998
4.691786,32.560001
4.623214,31.91
4.865714,31.059999
4.793214,30.49
4.658214,29.91
4.6725,29.280001
4.284643,28.34
4.36,28.290001
4.571786,28.52
4.667857,28.43
4.524286,28.620001
4.621429,28.879999
4.509643,28.309999
4.499643,28.799999
4.364286,28.15
4.501786,28.620001
4.374286,28.24
4.235357,27.65
4.201429,27.74
4.2225,28.190001
4.542857,28.02
4.6175,27.690001
4.444286,27.24
4.356786,27.02
4.413571,27.75
4.450357,28.059999
4.300357,27.34
4.356429,27.83
4.432143,28.4
4.537143,29.43
4.432143,28.540001
4.638571,28.719999
4.376786,27.299999
4.613571,28.67
4.754286,29.379999
4.682857,28.74
4.786071,29.33
4.998571,29.33
5.031071,29.030001
5.176786,28.48
5.064286,28.23
5.116786,27.879999
5.225,28.83
5.313571,29.57
5.252143,29.0
5.435357,29.129999
5.576071,29.549999
5.483929,28.940001
5.475357,28.719999
5.3975,28.83
5.454286,28.870001
5.241786,28.24
5.335714,28.120001
5.418571,28.57
5.506071,29.120001
5.682857,30.01
5.793214,30.190001
5.978571,30.639999
5.858929,30.450001
5.905,31.629999
6.096429,30.049999
6.0625,29.799999
6.111071,28.799999
6.2925,28.74
6.248571,28.5
6.435357,29.59
6.497143,29.93
6.595,29.0
6.644643,29.690001
6.563214,29.280001
6.541429,29.209999
6.614643,29.4
6.736071,30.0
6.829643,29.889999
6.671786,29.98
6.789643,30.469999
6.709286,29.870001
6.493571,29.299999
6.631071,28.809999
6.402143,28.280001
6.456071,28.26
6.526786,28.110001
6.693214,28.559999
6.67,28.209999
6.694643,28.379999
6.735714,28.24
6.673571,27.91
6.572143,27.280001
6.655,27.719999
6.714286,27.99
6.599643,27.65
6.446786,27.360001
6.583571,27.85
6.481786,27.4
6.13,28.629999
6.117857,29.02
6.360714,29.040001
6.468571,28.549999
6.376786,28.549999
6.405357,28.9
6.240714,28.299999
6.156071,27.92
6.236071,27.809999
6.216786,28.030001
5.946786,27.68
6.078214,27.73
5.865357,27.27
6.257143,26.9
6.056786,25.969999
6.184286,26.110001
6.264286,25.93
6.435714,25.790001
6.247143,25.200001
6.266786,25.16
6.401429,25.48
6.16,24.93
6.078571,26.129999
6.217857,27.58
6.018571,26.360001
5.960714,25.66
5.321429,25.540001
5.8925,25.860001
5.868571,26.09
5.728571,25.639999
5.797857,26.059999
5.550357,25.52
5.635,26.200001
5.626429,25.85
5.710714,25.92
5.592857,25.389999
5.550714,25.639999
5.713214,26.73
5.811071,26.9
5.852143,27.35
6.073929,27.860001
6.197143,27.780001
6.356429,28.07
6.368929,27.82
6.394286,27.98
6.270357,27.780001
6.233571,27.540001
6.241786,27.540001
6.231071,27.1
6.279286,27.23
6.291071,27.610001
6.17,27.58
6.189643,27.34
6.26,27.610001
6.177143,27.68
6.157143,27.67
5.958571,27.0
5.923571,26.74
5.663929,26.030001
5.8775,26.209999
5.602143,26.200001
5.44,26.52
5.292143,26.1
5.389643,27.139999
5.0725,26.92
4.780714,26.09
4.946071,25.73
4.663214,24.799999
5.092857,26.370001
4.997857,26.219999
4.708929,25.66
4.545357,25.58
4.635714,25.82
4.461071,26.17
4.272143,26.940001
3.866071,25.77
3.997143,26.379999
3.8575,26.18
3.714286,26.370001
3.284286,25.629999
3.588571,24.98
3.068214,22.9
3.333929,23.77
3.060714,21.790001
3.733929,22.860001
4.152143,25.639999
3.708571,23.780001
3.563214,22.940001
3.557143,23.57
3.563571,24.200001
3.4625,24.299999
3.4775,23.040001
3.446786,21.549999
3.226071,21.059999
3.395357,21.67
3.408214,21.639999
3.602143,23.129999
3.865357,23.690001
3.835714,22.530001
3.783214,22.48
3.928214,23.129999
3.889643,23.33
3.608929,21.870001
3.544286,21.32
3.5775,21.85
3.386071,21.290001
3.301071,20.889999
3.209643,20.15
3.348571,20.559999
3.16,19.74
3.201429,19.5
3.194286,19.629999
3.044286,18.120001
2.926071,18.02
3.043214,19.889999
3.379643,20.860001
3.211429,19.73
3.382143,20.23
3.260714,19.879999
3.215357,18.99
3.192857,18.65
3.3725,19.4
3.226786,18.91
3.474286,20.35
3.501429,20.620001
3.495357,20.82
